bigregn_code	bigregn_name	dc_code	dc_name	regn_code	regn_name	area_code	area_name	city_code	city_name	compete_store	hig_md_low_level	store_type	flop_type_name	innovate_type_name	openbusi_dt	store_code	store_name	subregn_code	subregn_name	is_enabled	deleted	sync_time
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	二级竞争店	高档店	封闭店		非创新店	2011-03-14	3003	海口龙华区龙华路龙华店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0302	三亚	未分类	未分类	其他		非创新店	2013-09-30	3004	海南三亚凤凰机场店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	未分类	中档店	封闭店		非创新店	2012-03-21	3005	海口美兰区海甸三东路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	二级竞争店	尖高端店	封闭店		非创新店	2012-03-29	3006	海口美兰区海甸五西路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	未分类	其他		非创新店	2012-04-29	3007	海口美兰区西沙路店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	二级竞争店	中档店	封闭店		非创新店	2012-06-14	3008	海口龙华区南沙路1店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	尖高端店	封闭店		非创新店	2012-06-18	3009	海口龙华区亚洲亚洲豪苑店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	一级竞争常规门店	高档店	封闭店		非创新店	2012-06-22	3010	海口美兰区南宝路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	未分类	中档店	封闭店		非创新店	2012-09-02	3011	海口龙华区龙华二横路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	二级竞争店	中档店	封闭店		非创新店	2012-10-23	3012	海口龙华区海垦路1店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	一级竞争常规门店	尖高端店	封闭店		非创新店	2012-11-26	3013	海口龙华区国贸1店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	未分类	中档店	封闭店		非创新店	2012-12-30	3014	海口美兰区三东路2店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	未分类	尖高端店	封闭店		非创新店	2013-05-24	3015	海口龙华区芙蓉路怡景苑店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	一级竞争常规门店	高档店	封闭店		非创新店	2013-04-06	3016	海口龙华区金贸西路	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	一级竞争常规门店	中档店	封闭店		非创新店	2013-04-30	3017	海口美兰区时代家园店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	未分类	尖高端店	封闭店		非创新店	2013-05-16	3018	海口秀英区丽晶店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	二级竞争店	尖高端店	封闭店		非创新店	2013-06-07	3019	海口秀英区蓝海佳园店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	二级竞争店	高档店	封闭店		非创新店	2013-05-18	3020	海口龙华区国贸2店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	尖高端店	封闭店		非创新店	2013-07-01	3021	海口琼山区绿色佳园店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	中档店	封闭店		非创新店	2013-06-18	3022	海口美兰区五指山2店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	二级竞争店	中档店	封闭店		非创新店	2013-07-19	3023	海口龙华区国贸一横路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	中档店	封闭店		非创新店	2013-08-01	3024	海口美兰区二东路店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	中档店	封闭店		非创新店	2013-09-04	3025	海口龙华区义龙西路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	未分类	中档店	封闭店		非创新店	2013-09-25	3026	海口琼山区建国路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	未分类	尖高端店	封闭店		非创新店	2013-11-03	3027	海口美兰区怡心园店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	二级竞争店	尖高端店	封闭店		非创新店	2014-01-13	3028	海口龙华区富丽花园店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	高档店	封闭店		非创新店	2014-01-20	3029	海口龙华区国贸3店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	未分类	其他		非创新店	2014-03-11	3030	海口美兰区池天钰园店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	未分类	其他		非创新店	2014-04-29	3031	海口龙华区西岭华庭店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	未分类	低档店	封闭店		非创新店	2014-06-22	3032	海口美兰区大英路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	高档店	封闭店		非创新店	2014-10-21	3033	海口美兰区蓝天路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	二级竞争店	尖高端店	封闭店		创新店	2014-11-28	3034	海口龙华区海德路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	高档店	封闭店		非创新店	2014-12-10	3035	海口琼山区天上人间店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	一级竞争常规门店	高档店	封闭店		非创新店	2014-12-22	3036	海口美兰区海府一横路2店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	二级竞争店	高档店	封闭店		非创新店	2015-06-15	3037	海口龙华区置地花园店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	二级竞争店	高档店	封闭店		非创新店	2015-08-13	3038	海口美兰区海甸岛万恒城市花园店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	中档店	封闭店		非创新店	2015-08-08	3039	海口龙华区海秀东路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	未分类	其他		非创新店	2015-09-18	3040	海口美兰区五指山路3店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	二级竞争店	中档店	封闭店		非创新店	2015-10-03	3041	海口美兰区海甸岛五东路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	低档店	封闭店		非创新店	2015-10-21	3042	海口龙华区西沙路2店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	二级竞争店	尖高端店	封闭店		非创新店	2015-12-13	3043	三亚吉阳区商品街1店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0302	三亚	未分类	高档店	封闭店		非创新店	2015-12-13	3044	三亚吉阳区商品街2店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	尖高端店	封闭店		非创新店	2015-12-15	3045	三亚吉阳区丹州小区店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	二级竞争店	中档店	封闭店		非创新店	2016-01-15	3046	海口美兰区海甸岛五西路2店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	一级竞争重点门店	低档店	封闭店		非创新店	2016-01-10	3047	海口美兰区海甸岛三西路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	二级竞争店	高档店	封闭店		非创新店	2016-04-12	3048	三亚天涯区团结街店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	二级竞争店	中档店	封闭店		非创新店	2016-07-31	3049	三亚吉阳区商品街一巷店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	未分类	低档店	封闭店		非创新店	2016-10-01	3050	海口琼山区高登东路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	中档店	封闭店		非创新店	2016-10-25	3051	三亚天涯区和平街店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	高档店	封闭店		非创新店	2016-12-21	3052	三亚市天涯区外贸路店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	二级竞争店	尖高端店	封闭店		非创新店	2017-01-18	3053	海口市秀英区和谐路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	中档店	封闭店		非创新店	2017-04-15	3054	海口市海甸岛四东路店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	未分类	其他		非创新店	2017-04-19	3055	海口市美兰区海府路店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0302	三亚	未分类	中档店	封闭店		非创新店	2017-06-29	3056	三亚市天涯区文明路店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	中档店	封闭店		非创新店	2017-07-11	3057	三亚市吉阳区同心家园一期店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	高档店	封闭店		非创新店	2017-08-09	3058	海口市龙华区金贸西路2店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	高档店	封闭店		非创新店	2017-08-23	3059	海口市龙华区昌茂花园店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	未分类	中档店	封闭店		非创新店	2017-09-12	3060	海口市美兰区海甸三东路3店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	高档店	封闭店		非创新店	2017-09-17	3061	海口市龙华区民声东路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	未分类	高档店	封闭店		非创新店	2017-10-18	3062	海口市龙华区亚豪苑2店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	中档店	封闭店		非创新店	2017-10-02	3063	海口市美兰区海甸岛和平大道路店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	二级竞争店	高档店	封闭店		非创新店	2017-10-31	3064	海口市海甸岛美兰区丽海云霞店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	中档店	封闭店		非创新店	2017-10-25	3065	海口市美兰区宁江花园店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	二级竞争店	中档店	封闭店		非创新店	2017-11-03	3066	三亚市天涯区跃进路店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	中档店	加盟店		非创新店	2017-11-25	3067	三亚市吉阳区海螺店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981001	琼海_羊宇秋	0303	琼海	未分类	中档店	加盟店		非创新店	2017-12-11	3068	琼海市德海路1店	F0898100	琼海_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981001	琼海_羊宇秋	0303	琼海	未分类	中档店	加盟店		非创新店	2017-12-11	3069	琼海市德海路2店	F0898100	琼海_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	中档店	加盟店		非创新店	2017-12-21	3070	海口市琼山区大园路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	未分类	高档店	加盟店		非创新店	2018-01-01	3071	海口市龙华区恒大海口文化城店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	一级竞争常规门店	中档店	加盟店		非创新店	2018-01-17	3072	海口市龙华区金盘路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	中档店	加盟店		非创新店	2018-02-10	3073	海口市美兰区板桥路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981001	琼海_羊宇秋	0303	琼海	未分类	中档店	加盟店		非创新店	2018-02-06	3074	琼海市元亨街店	F0898100	琼海_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	高档店	加盟店		非创新店	2018-02-13	3075	三亚市天涯区外贸2路	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	未分类	高档店	加盟店		非创新店	2018-03-21	3076	海口市美兰区海甸岛世纪大道店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	未分类	中档店	加盟店		非创新店	2018-02-14	3077	海口市秀英区金鼎路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	二级竞争店	中档店	加盟店		非创新店	2018-04-10	3078	海口市琼山区振兴路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	中档店	加盟店		非创新店	2018-04-13	3079	海口市琼山区滨江帝景店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	未分类	中档店	加盟店		非创新店	2018-04-18	3080	海口市美兰区美祥路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	一级竞争常规门店	中档店	加盟店		非创新店	2018-05-01	3081	海口市美兰区国瑞城店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	未分类	中档店	加盟店		非创新店	2018-04-18	3082	海口市美兰区兴丹路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	高档店	加盟店		非创新店	2018-04-20	3083	三亚市天涯区金鸡岭路店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	中档店	加盟店		非创新店	2018-04-29	3084	三亚市吉阳区丹州小区2店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	未分类	中档店	加盟店		非创新店	2018-05-01	3085	海口市琼山区振发路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	未分类	其他		非创新店	2018-05-10	3086	海口市美兰区滨江新苑店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981001	琼海_羊宇秋	0303	琼海	未分类	中档店	加盟店		非创新店	2018-05-08	3087	琼海市东风路店	F0898100	琼海_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	二级竞争店	中档店	加盟店		非创新店	2018-05-25	3088	海口市海甸岛一东路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	中档店	加盟店		非创新店	2018-05-26	3089	三亚市吉阳区春光路店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981001	琼海_羊宇秋	0303	琼海	未分类	中档店	加盟店		非创新店	2018-05-29	3090	琼海市元亨街2店	F0898100	琼海_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	中档店	加盟店		非创新店	2018-06-21	3091	三亚市阳吉区月川中路店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	二级竞争店	中档店	加盟店		非创新店	2018-06-22	3092	三亚市金蓝湾花园店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	中档店	加盟店		非创新店	2018-06-16	3093	三亚市大东海路店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	中档店	加盟店		非创新店	2018-07-11	3094	三亚市天涯区农垦人民医院店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	一级竞争常规门店	中档店	加盟店		非创新店	2018-07-08	3095	海口市龙华区学院路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	中档店	加盟店		非创新店	2018-07-01	3096	三亚市天涯区警苑小区店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	中档店	加盟店		非创新店	2018-07-29	3097	海口市琼山区文庄路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208900001	儋州_莫海涛	0304	儋州	一级竞争常规门店	低档店	加盟店		非创新店	2018-07-24	3098	海南儋州市望海国际花园店	F0890000	儋州_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208900001	儋州_莫海涛	0304	儋州	未分类	中档店	加盟店		非创新店	2018-07-24	3099	海南儋州市怡心花园店	F0890000	儋州_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980005	海口_王少芳	0301	海口	一级竞争常规门店	中档店	加盟店		非创新店	2018-07-29	3100	海口市美兰区青年路店 	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981002	海南闭店	0301	海口	未分类	中档店	其他		非创新店	2018-08-03	3101	海口市龙华区金岭花园店	089802	海南闭店	0	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981001	琼海_羊宇秋	0303	琼海	未分类	低档店	加盟店		非创新店	2018-08-01	3102	海南琼市人民路店	F0898100	琼海_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981001	琼海_羊宇秋	0303	琼海	未分类	低档店	加盟店		非创新店	2018-08-03	3103	海南琼市兴海中路店	F0898100	琼海_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208900001	儋州_莫海涛	0304	儋州	未分类	中档店	加盟店		非创新店	2018-08-13	3104	儋州市解放北路店	F0890000	儋州_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108990002	三亚_李洪帅	0302	三亚	未分类	高档店	加盟店		非创新店	2018-10-27	3105	三亚市吉阳区山水天域店	F0899001	三亚_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	未分类	中档店	加盟店		非创新店	2018-09-24	3106	海口市秀英区丘海一横路店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	未分类	中档店	加盟店		非创新店	2018-09-21	3107	海口市龙华区中海锦城店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0108980002	海口_甘瑞娇	0301	海口	未分类	中档店	加盟店		非创新店	2018-11-10	3108	海口市美兰区新埠岛店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981001	琼海_羊宇秋	0303	琼海	未分类	中档店	其他		非创新店	2019-01-02	3109	琼海市南方市场店	F0898100	琼海_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980003	海口_柯孙生	0301	海口	未分类	中档店	其他		非创新店	2019-01-10	3110	海口市秀英区远大店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208900001	儋州_莫海涛	0304	儋州	未分类	中档店	其他		非创新店	2019-01-25	3111	儋州市亚澜湾小区店	F0890000	儋州_冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208980002	海口_王诗群	0301	海口	未分类	中档店	其他		非创新店	2019-05-01	3112	海口市秀英区锦地翰城店	F0898000	海口__冉晓华	1	0	2022-04-20 04:26:58
1003	华南大区	hnpszx	海南配送中心	hnpszx	海南区	0208981001	琼海_羊宇秋	0303	琼海	未分类	中档店	其他		非创新店	2019-06-02	3113	琼海市博鳌镇滨海路店	F0898100	琼海_冉晓华	1	0	2022-04-20 04:26:58
